ip,nb_www,nb_com,nb_dslash,http_in_path,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,domain_length,has_special_characters,digits_in_domain,has_https,digits_count,status
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,5,5,0,9,9,0,7.0,7.0,0.0,0,0,0,0,0,0,28,0.25,0.75,0,0,0,0.142857143,0,0.142857143,0,0,100.0,0,0.0,0.0,0,0,0,4.545454545,0,0,0,1,1,0,175,7129,8386524,1,1,1,51,0,5,0,5,0
0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,6,2,4,4,6,9,9,9,7.166666667,6.666666667,7.666666667,0,0,0,0,0,0,27,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,302,6638,0,0,1,0,34,0,5,0,5,0
0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,5,3,3,12,3,12,12,9,7.0,12.0,5.75,0,0,0,0,0,0,185,0.881081081,0.118918919,0,0,0,0.727272727,0,0.136363636,0,1,95.91836735,0,100.0,0.0,0,0,0,26.08695652,0,0,0,1,1,0,136,3151,0,0,1,3,24,0,0,0,2,0
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,4,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,645,0.950387597,0.049612403,0,0,0,0.03125,0,0.0,0,0,80.0,0,24.24242424,75.75757576,0,0,0,33.33333333,0,0,0,1,1,0,0,-1,616337,0,0,2,28,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,6,2,4,5,4,9,7,9,6.666666667,6.0,7.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,259,9239,13076,0,1,5,25,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,6,0,3,3,4,10,6,10,5.833333333,4.5,6.5,0,0,0,0,0,0,84,0.702380952,0.297619048,0,1,0,0.72,0,0.12,1,1,77.77777778,0,100.0,0.0,0,0,0,62.0,0,0,1,1,1,0,134,4979,315959,0,1,2,21,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,5,3,3,3,4,12,9,12,7.0,6.0,7.666666667,0,0,0,0,0,0,147,0.795918367,0.204081633,0,3,0,0.133333333,0,0.0,0,1,0.0,0,81.25,18.75,0,0,0,16.66666667,0,0,0,0,1,0,1847,7284,2788,0,1,7,26,0,0,1,0,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,6,16,16,6,8.333333333,9.5,6.0,0,0,0,0,0,0,21,0.904761905,0.095238095,0,0,0,0.0,0,0.0,0,0,75.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,275,90,0,0,1,0,32,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,4,3,3,3,8,7,8,5.0,5.0,5.0,0,0,0,0,0,0,163,0.944785276,0.055214724,0,0,0,0.333333333,0,0.0,0,0,83.33333333,0,94.44444444,5.555555556,0,0,0,42.85714286,0,0,0,0,0,0,111,5002,0,0,0,5,23,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,7,3,3,3,3,14,14,10,7.142857143,8.5,6.6,0,0,0,0,0,0,176,0.960227273,0.039772727,0,0,0,0.0,0,0.0,0,0,66.66666667,0,100.0,0.0,0,0,0,95.45454545,0,0,0,0,1,0,70,5044,380,0,0,5,30,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,19,19,0,11.0,11.0,0.0,0,0,0,0,0,0,28,0.535714286,0.464285714,0,1,0,0.153846154,0,0.076923077,0,1,16.66666667,0,71.42857143,28.57142857,0,0,0,42.85714286,0,0,0,1,1,0,775,-1,1009883,0,0,4,36,0,0,1,0,1
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,3,1,3,1,19,8,19,6.2,5.5,6.375,0,0,0,0,0,0,89,0.865168539,0.134831461,0,1,0,0.083333333,0,0.0,1,1,57.89473684,0,100.0,0.0,0,0,1,91.66666667,0,0,0,1,0,0,1318,5987,129605,0,0,4,25,0,0,1,12,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2,10,2,10,10,7,6.25,10.0,5.0,0,0,0,0,0,0,46,0.5,0.5,0,1,0,0.695652174,0,0.0,1,1,80.0,0,100.0,0.0,0,0,0,26.31578947,0,0,0,1,0,0,0,2136,0,0,1,2,21,0,3,0,3,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,1,4,1,10,10,8,5.1,7.0,4.625,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,13,5466,616241,0,1,5,27,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,9,2,1,1,1,32,32,5,6.444444444,8.5,2.333333333,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,231,5613,0,0,1,5,69,0,22,1,23,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,1,3,14,3,14,14,5,5.833333333,14.0,4.2,1,0,0,0,0,0,22,0.954545455,0.045454545,0,0,0,0.0,0,0.0,0,0,50.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,270,3747,0,0,1,2,26,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,4,0,2,2,3,5,4,5,3.5,3.0,4.0,1,0,0,0,0,0,103,0.932038835,0.067961165,0,1,0,0.285714286,0,0.0,0,1,81.81818182,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,241,7063,767936,1,1,2,19,0,4,0,4,0
1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,1,0,7,3,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,14,4003,5816617,0,1,0,58,0,0,0,9,0
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,3,2,3,2,15,15,10,6.666666667,9.0,5.5,0,0,0,0,0,0,129,0.255813953,0.744186047,0,0,0,0.09375,0,0.552083333,0,1,2.702702703,0,25.0,75.0,0,0,0,48.7804878,0,0,0,1,1,0,920,6384,37416,0,0,5,31,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,124,0.540322581,0.459677419,0,0,0,0.0,0,0.105263158,0,1,42.55319149,0,100.0,0.0,0,0,0,40.0,0,0,0,0,0,0,0,-1,633420,0,0,4,21,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,3,5,3,10,6,10,5.4,5.5,5.333333333,1,1,0,0,0,0,146,0.582191781,0.417808219,0,4,0,0.081967213,0,0.540983607,0,1,0.0,0,0.0,100.0,0,0,0,80.76923077,0,0,0,1,1,0,2974,8347,1,0,0,10,25,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,6,1,2,6,2,15,15,5,5.833333333,10.5,3.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,119,2072,1453088,0,1,4,34,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,8,4,3,3,4,12,12,8,7.0,8.0,6.0,0,0,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,351,13,0,0,1,0,47,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,17,17,0,12.5,12.5,0.0,0,1,0,0,0,0,5,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,373,7296,0,0,1,5,39,0,0,1,0,0
0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,5,3,3,3,13,8,13,6.083333333,5.5,6.2,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,354,6950,0,0,1,0,24,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,15,0,15,15,0,15.0,15.0,0.0,0,0,0,0,0,0,13,0.923076923,0.076923077,0,0,0,2.0,0,0.0,0,0,100.0,0,66.66666667,33.33333333,0,0,0,0.0,0,0,0,1,1,1,0,-1,60725,0,0,1,27,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,11,4,3,5,3,13,13,13,7.272727273,9.0,6.888888889,0,0,0,0,0,0,144,0.875,0.125,0,0,0,0.222222222,0,0.166666667,0,0,89.36170213,0,100.0,0.0,0,0,0,31.57894737,0,0,0,0,0,0,352,8047,1579,0,0,5,31,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,8,1,1,1,4,15,8,15,6.0,4.833333333,9.5,0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.176470588,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,228,5616,0,0,1,5,46,0,6,0,6,0
1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,7,3,3,3,6,32,7,32,10.85714286,5.25,18.33333333,0,0,0,0,0,0,31,0.032258065,0.967741935,0,0,0,0.1,0,0.033333333,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,1,0,79,1016,1211946,0,1,2,36,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,20,20,0,14.0,14.0,0.0,0,1,0,0,0,0,100,0.09,0.91,0,3,0,0.549450549,0,0.043956044,0,1,0.0,0,6.25,93.75,0,0,0,10.29411765,0,0,0,1,0,0,373,7296,0,0,0,5,41,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10,2,2,18,2,18,18,9,7.5,18.0,6.333333333,3,0,0,0,0,0,5,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,261,835,0,0,1,0,30,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,7,1,1,3,1,8,8,1,4.285714286,5.6,1.0,0,1,0,0,0,0,11,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,373,7296,0,0,1,5,45,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,2,1,5,1,29,6,29,7.428571429,5.5,8.2,1,1,0,0,0,0,10,0.0,1.0,0,2,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2975,8347,1,0,1,10,25,0,0,1,2,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,7,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,30,0.966666667,0.033333333,0,0,0,0.0,0,0.0,0,0,100.0,0,80.0,20.0,0,0,0,100.0,0,0,0,1,0,0,77,5767,0,0,1,2,31,0,0,0,22,0
0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,8,4,2,3,2,12,6,12,5.625,4.5,6.0,0,0,0,0,0,0,685,0.944525547,0.055474453,0,0,0,0.078947368,0,0.0,0,1,90.0,0,60.86956522,39.13043478,0,0,0,85.41666667,0,0,0,0,0,0,365,8765,76848,0,0,6,22,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,10,0,3,3,3,11,10,11,6.1,6.0,6.142857143,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,0,12710,2998,0,0,6,32,0,0,0,4,1
1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,12,3,2,3,2,17,13,17,7.833333333,8.75,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,50,0,0,0,10,0
1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,59,0,0,1,26,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,4,13,7,13,6.75,5.0,8.5,0,1,0,0,0,0,53,0.490566038,0.509433962,0,0,0,0.074074074,0,0.0,0,1,58.33333333,0,0.0,0.0,0,0,0,0.0,0,0,0,0,1,0,207,5637,2,0,0,10,24,0,0,1,3,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,23,0.391304348,0.608695652,0,1,0,0.285714286,0,0.0,0,1,66.66666667,0,0.0,100.0,0,0,0,30.0,0,0,0,0,0,0,341,2946,1866788,0,0,4,26,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,7,1,2,2,2,6,5,6,3.571428571,3.5,3.6,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,355,10,0,0,1,0,21,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,4,4,4,8,5,8,5.0,4.5,5.333333333,0,0,0,0,0,0,93,0.333333333,0.666666667,0,1,0,0.709677419,0,0.451612903,0,1,0.0,0,0.0,0.0,0,0,0,22.3880597,0,0,0,1,0,0,2273,3570,16109,0,0,6,23,0,0,1,0,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,58,0.586206897,0.413793103,0,0,0,0.333333333,0,0.0,0,0,60.0,0,0.0,100.0,0,0,0,57.14285714,0,0,0,1,1,0,313,5166,1123904,0,0,3,29,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,4,3,3,0,6,6,0,4.666666667,4.666666667,0.0,0,0,0,0,0,0,416,0.612980769,0.387019231,0,8,0,0.02484472,0,0.01242236,0,1,34.48275862,0,4.0,96.0,0,0,0,13.04347826,0,0,0,1,1,0,161,6460,1119897,0,0,4,28,0,0,1,0,1
1,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,13,6,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3992,5707171,0,1,0,55,0,0,1,24,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,9,9,0,13,13,0,11.0,11.0,0.0,0,1,0,0,0,0,233,0.128755365,0.871244635,0,9,0,0.034482759,0,0.004926108,0,1,21.73913043,0,0.0,100.0,0,0,0,91.07142857,0,0,0,1,1,0,587,7447,0,0,0,8,36,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,35,0.971428571,0.028571429,0,0,0,0.0,0,0.0,0,0,94.44444444,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,2580,1671658,0,0,2,16,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,3,3,6,6,3,6,4.5,3.0,6.0,0,0,0,0,0,0,145,0.068965517,0.931034483,0,3,0,0.133333333,0,0.022222222,0,1,10.0,0,0.0,100.0,0,0,0,6.024096386,0,0,0,1,0,1,205,2352,2353032,0,1,4,15,0,0,1,1,0
0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,650,0.998461538,0.001538462,0,0,0,1.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,1,0,4644,35576,0,0,4,19,0,0,1,0,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,7,4,3,3,4,10,10,7,5.857142857,6.5,5.6,0,0,0,0,0,0,88,0.647727273,0.352272727,0,1,0,0.0,0,0.129032258,0,1,57.14285714,0,0.0,100.0,0,0,0,92.64705882,0,0,0,0,1,0,3425,3514,5294,0,0,5,26,0,0,0,4,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,149,0.798657718,0.201342282,0,1,0,0.066666667,0,0.033333333,0,1,84.61538462,0,83.33333333,16.66666667,0,0,0,26.66666667,0,0,0,0,0,0,50,5064,53952,0,0,4,26,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14,14,0,14,14,0,14.0,14.0,0.0,0,0,0,0,0,0,34,0.764705882,0.235294118,0,1,0,0.0,0,0.0,0,1,25.0,0,40.0,60.0,0,0,0,100.0,0,0,0,1,1,1,0,-1,795896,0,0,2,26,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,0,0,44,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,269,95,0,0,0,0,20,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,10,10,2,3,2,32,11,32,8.6,7.0,9.0,3,0,0,0,0,0,88,0.897727273,0.102272727,0,0,0,0.555555556,0,0.222222222,1,0,85.71428571,0,100.0,0.0,0,0,0,85.71428571,0,0,0,1,0,0,146,2046,0,0,1,0,27,0,0,0,21,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,3,26,10,26,10.5,6.5,14.5,0,0,0,0,0,0,163,0.963190184,0.036809816,0,0,0,0.166666667,0,0.0,0,0,37.5,0,100.0,0.0,0,0,0,99.31034483,0,0,0,1,1,0,459,3924,736894,0,0,3,27,0,0,1,5,1
0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,7,5,3,3,3,16,16,7,5.857142857,9.5,4.4,0,0,0,0,0,0,322,0.844720497,0.155279503,0,1,0,0.5,0,0.04,1,1,77.77777778,0,100.0,0.0,0,0,0,52.68817204,0,0,0,1,0,0,79,7226,52480,0,0,5,32,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2,0,3,3,7,7,3,7,5.0,3.0,7.0,0,0,0,0,0,0,11,0.272727273,0.727272727,0,0,0,0.0,0,0.0,1,1,16.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,-1,3523,0,1,9,14,0,0,0,3,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,5,1,3,1,23,11,23,8.8,7.0,10.0,0,0,0,0,0,0,151,0.748344371,0.251655629,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,13.63636364,0,0,0,0,1,0,613,5961,3729,0,0,6,27,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,15,2,3,2,32,16,32,12.6,9.5,13.375,1,0,0,0,0,0,2,0.5,0.5,0,0,0,1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,10,376,0,0,1,0,32,0,0,0,36,0
0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,10,1,1,1,1,9,9,9,5.2,5.5,4.75,0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.176470588,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,228,5616,0,0,1,5,50,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,15,3,2,2,2,17,17,13,6.266666667,9.5,5.769230769,3,0,0,0,0,0,98,0.846938776,0.153061224,0,2,0,0.4,0,0.133333333,0,1,82.35294118,0,100.0,0.0,0,0,0,82.60869565,0,0,0,1,1,0,1011,-1,0,0,1,4,32,0,0,0,1,0
1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,9,3,3,3,4,8,4,8,5.0,3.5,5.428571429,2,0,0,0,0,0,18,0.833333333,0.166666667,0,0,0,0.0,0,0.0,0,1,88.88888889,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,128,2428,10149,0,1,5,20,0,0,1,8,0
1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,6,7,3,3,3,50,6,50,11.83333333,4.666666667,19.0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,301,-1,0,0,1,0,27,0,0,0,31,0
1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,12,7,2,3,2,32,10,32,7.75,7.0,8.0,2,0,0,0,0,0,22,0.545454545,0.454545455,0,1,0,0.0,0,0.0,0,1,40.0,0,0.0,0.0,0,0,0,60.0,0,0,0,1,1,0,257,2300,0,0,1,2,34,0,0,0,33,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,19,19,0,11.0,11.0,0.0,0,0,0,0,0,0,88,0.852272727,0.147727273,0,2,0,0.0,0,0.0,0,1,75.0,0,92.85714286,7.142857143,0,0,0,33.33333333,0,0,0,1,1,0,291,5644,0,0,0,2,34,0,0,0,0,1
0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,8,3,3,3,12,12,8,6.4,7.5,5.666666667,0,0,0,0,0,0,47,0.829787234,0.170212766,0,0,0,0.0,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,40.0,0,0,0,1,1,0,3480,8047,2604,0,0,6,29,0,0,1,6,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,1,1,6,1,6,2.142857143,1.0,3.0,0,0,0,0,0,0,12,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,141,3512,0,0,0,2,17,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,2,2,10,10,8,10,6.666666667,5.0,10.0,0,0,0,0,0,0,49,0.93877551,0.06122449,0,0,0,1.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,78.57142857,0,0,0,1,0,0,0,-1,317,0,0,5,23,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,87,0.954022989,0.045977011,0,0,0,0.5,0,0.0,0,0,100.0,0,94.59459459,5.405405405,0,0,0,0.0,0,0,0,0,1,0,132,4250,56188,0,0,4,24,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,4,6,4,10,10,5,6.0,8.0,4.666666667,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,170,195,0,0,1,1,29,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,4,2,2,4,8,5,8,4.833333333,4.166666667,5.5,0,0,0,0,0,0,55,0.709090909,0.290909091,0,1,0,0.25,0,0.3125,0,1,55.55555556,0,40.0,60.0,0,0,0,0.0,0,0,0,1,1,0,193,3459,324208,0,0,4,42,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,2,2,18,2,18,18,9,7.5,18.0,6.333333333,3,0,0,0,0,0,5,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,261,835,0,0,1,0,30,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,2,3,2,8,3,8,4.0,3.0,4.25,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,229,2328,6143932,0,1,3,14,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,2,6,2,9,6,9,5.571428571,6.0,5.4,0,0,0,0,0,0,36,0.777777778,0.222222222,0,1,0,0.0,0,0.0,0,1,33.33333333,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,248,5230,2585773,0,0,7,25,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,5,2,2,6,92,11,92,37.2,6.5,57.66666667,0,0,0,0,0,0,7,0.571428571,0.428571429,0,0,0,0.0,0,0.666666667,0,0,33.33333333,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,308,2613,0,0,1,2,26,0,0,0,24,0
1,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,13,8,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,55,0,0,1,22,0
1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,1,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,14,4003,5828815,0,1,0,59,0,0,1,21,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,12,4,1,3,1,10,10,10,5.75,6.5,5.6,0,0,0,0,0,0,96,0.9375,0.0625,0,1,0,0.0,0,0.0,0,1,92.85714286,0,100.0,0.0,0,0,0,72.72727273,0,0,0,1,0,0,987,4491,2895,0,1,5,26,0,0,0,0,1
